Date,log_ret,Index
03/04/2020,0.008716648,909
06/04/2020,0.042623078,910
07/04/2020,0.037850224,911
08/04/2020,0.008573184,912
09/04/2020,0.013195864,913
13/04/2020,0.004259897,914
14/04/2020,0.044943947,915
15/04/2020,0.009236122,916
16/04/2020,0.00611036,917
17/04/2020,-0.019635473,918
20/04/2020,-3.61E-05,919
21/04/2020,-0.042124691,920
22/04/2020,0.025185938,921
23/04/2020,0.009761168,922
24/04/2020,0.007719248,923
27/04/2020,0.01059351,924
28/04/2020,-0.006270736,925
29/04/2020,0.02024656,926
30/04/2020,0.015588181,927
01/05/2020,-0.008707822,928
04/05/2020,0.001633089,929
05/05/2020,0.028042883,930
06/05/2020,0.014865526,931
07/05/2020,0.010318978,932
08/05/2020,0.007653519,933
11/05/2020,0.009648007,934
12/05/2020,0.01187428,935
13/05/2020,-0.025077846,936
14/05/2020,-0.005556121,937
15/05/2020,-0.004387284,938
18/05/2020,0.033134683,939
19/05/2020,0.008618226,940
20/05/2020,0.010139786,941
21/05/2020,-0.001044188,942
22/05/2020,-0.001647603,943
26/05/2020,0.003640108,944
27/05/2020,-0.010832552,945
28/05/2020,0.008079952,946
29/05/2020,0.002657809,947
01/06/2020,0.002335565,948
02/06/2020,0.005407628,949
03/06/2020,0.010511146,950
04/06/2020,-0.004727259,951
05/06/2020,0.007608614,952
08/06/2020,0.012574142,953
09/06/2020,0.014226803,954
10/06/2020,0.041533768,955
11/06/2020,-0.031136515,956
12/06/2020,-0.003753309,957
15/06/2020,-0.004928601,958
16/06/2020,0.035852061,959
17/06/2020,0.018310108,960
18/06/2020,-0.005340505,961
19/06/2020,-0.011722991,962
22/06/2020,0.017234377,963
23/06/2020,0.031176308,964
24/06/2020,-0.010405344,965
25/06/2020,-0.002653299,966
26/06/2020,-0.012806435,967
29/06/2020,-0.004941086,968
30/06/2020,0.024520405,969
01/07/2020,0.010802553,970
02/07/2020,-0.000742217,971
06/07/2020,0.016987225,972
07/07/2020,0.00636035,973
08/07/2020,0.011034189,974
09/07/2020,0.006171796,975
10/07/2020,0.000345342,976
13/07/2020,0.005814842,977
14/07/2020,-0.01459301,978
15/07/2020,0.027448635,979
16/07/2020,-0.006081258,980
17/07/2020,-0.000677984,981
20/07/2020,0.002318887,982
21/07/2020,0.007053788,983
22/07/2020,-0.001448189,984
23/07/2020,-0.048710615,985
24/07/2020,-0.031629749,986
27/07/2020,0.047483252,987
28/07/2020,-0.002490261,988
29/07/2020,0.004974336,989
30/07/2020,0.000586729,990
31/07/2020,0.072568027,991
03/08/2020,0.06774902,992
04/08/2020,0.004577408,993
05/08/2020,0.004694304,994
06/08/2020,0.008230687,995
07/08/2020,0.004498167,996
10/08/2020,-0.002655562,997
11/08/2020,-0.008154063,998
12/08/2020,0.010854958,999
13/08/2020,0.032381021,1000
14/08/2020,-0.007776312,1001
17/08/2020,0.008083477,1002
18/08/2020,0.000394789,1003
19/08/2020,0.013958222,1004
20/08/2020,0.001066812,1005
21/08/2020,0.02993286,1006
24/08/2020,0.038545594,1007
25/08/2020,-0.00715663,1008
26/08/2020,0.016362426,1009
27/08/2020,-0.010043674,1010
28/08/2020,0.005998166,1011
31/08/2020,0.011353895,1012
01/09/2020,0.035321178,1013
02/09/2020,-0.027415999,1014
03/09/2020,-0.052537334,1015
04/09/2020,-0.083111034,1016
08/09/2020,0.016013224,1017
09/09/2020,0.022638503,1018
10/09/2020,-0.024237224,1019
11/09/2020,-0.022472856,1020
14/09/2020,0.025135973,1021
15/09/2020,0.007155192,1022
16/09/2020,-0.01391558,1023
17/09/2020,-0.030172164,1024
18/09/2020,-0.024395996,1025
21/09/2020,-0.028588399,1026
22/09/2020,0.057115305,1027
23/09/2020,-0.022137708,1028
24/09/2020,-0.016716638,1029
25/09/2020,0.025110644,1030
28/09/2020,0.046368025,1031
29/09/2020,0.006980369,1032
30/09/2020,0.00044016,1033
01/10/2020,0.019264052,1034
02/10/2020,-0.031662369,1035
05/10/2020,0.011782038,1036
06/10/2020,-0.011514742,1037
07/10/2020,0.016609623,1038
08/10/2020,0.004023264,1039
09/10/2020,0.002874821,1040
12/10/2020,0.037275162,1041
13/10/2020,0.003059418,1042
14/10/2020,-0.000250763,1043
15/10/2020,-0.012365048,1044
16/10/2020,0.005570575,1045
19/10/2020,-0.026870726,1046
20/10/2020,-0.000259415,1047
21/10/2020,0.007066558,1048
22/10/2020,-0.016101456,1049
23/10/2020,-0.002708963,1050
26/10/2020,-0.01232627,1051
27/10/2020,0.014597926,1052
28/10/2020,-0.030492537,1053
29/10/2020,0.009852296,1054
30/10/2020,-0.040747725,1055
02/11/2020,-0.003720242,1056
03/11/2020,0.013052719,1057
04/11/2020,0.032751254,1058
05/11/2020,0.039431228,1059
06/11/2020,-0.006339973,1060
09/11/2020,-0.000689121,1061
10/11/2020,-0.016682983,1062
11/11/2020,0.020037969,1063
12/11/2020,0.018127385,1064
13/11/2020,-0.005921181,1065
16/11/2020,0.002338826,1066
17/11/2020,0.006866154,1067
18/11/2020,-0.008102678,1068
19/11/2020,-0.010135941,1069
20/11/2020,0.004100817,1070
23/11/2020,-0.030646443,1071
24/11/2020,-0.010250156,1072
25/11/2020,0.022656396,1073
27/11/2020,0.009075649,1074
30/11/2020,0.005063737,1075
01/12/2020,0.027026389,1076
02/12/2020,0.007305969,1077
03/12/2020,0.010859835,1078
04/12/2020,-0.005662018,1079
07/12/2020,0.00598927,1080
08/12/2020,0.006847667,1081
09/12/2020,-0.01712525,1082
10/12/2020,-0.007049583,1083
11/12/2020,0.003323642,1084
14/12/2020,0.008178822,1085
15/12/2020,0.021085977,1086
16/12/2020,0.0193871,1087
17/12/2020,0.011665261,1088
18/12/2020,-0.01514793,1089
21/12/2020,-0.021405719,1090
22/12/2020,0.049010397,1091
23/12/2020,0.00867801,1092
24/12/2020,0.002443869,1093
28/12/2020,0.018215991,1094
29/12/2020,0.006204218,1095
30/12/2020,-0.007028466,1096
31/12/2020,-0.012673676,1097
04/01/2021,-0.038382923,1098
05/01/2021,0.013088474,1099
06/01/2021,-0.016074942,1100
07/01/2021,0.011626849,1101
08/01/2021,0.018366203,1102
11/01/2021,-0.013373214,1103
12/01/2021,-0.012844788,1104
13/01/2021,0.012766964,1105
14/01/2021,0.002099126,1106
15/01/2021,-0.01376312,1107
19/01/2021,-0.000488308,1108
20/01/2021,0.012619155,1109
21/01/2021,0.038457474,1110
22/01/2021,0.010647508,1111
25/01/2021,0.011194696,1112
26/01/2021,0.034762955,1113
27/01/2021,-0.006813853,1114
28/01/2021,-0.02677797,1115
29/01/2021,-0.048640212,1116
01/02/2021,0.005514297,1117
02/02/2021,0.027718879,1118
03/02/2021,-0.0074566,1119
04/02/2021,0.007308012,1120
05/02/2021,0.009391824,1121
08/02/2021,-0.006942934,1122
09/02/2021,0.006869326,1123
10/02/2021,-0.010730908,1124
11/02/2021,-0.004698521,1125
12/02/2021,-0.000582512,1126
16/02/2021,-0.006770462,1127
17/02/2021,-0.025319739,1128
18/02/2021,-0.016038961,1129
19/02/2021,0.010850581,1130
22/02/2021,-0.02515856,1131
23/02/2021,-0.059117995,1132
24/02/2021,0.031920256,1133
25/02/2021,-0.013922868,1134
26/02/2021,0.005460426,1135
01/03/2021,0.013033506,1136
02/03/2021,0.017918155,1137
03/03/2021,-0.025685026,1138
04/03/2021,-0.026783602,1139
05/03/2021,-0.008891206,1140
08/03/2021,-0.011635002,1141
09/03/2021,0.021958329,1142
10/03/2021,0.005540645,1143
11/03/2021,0.015039127,1144
12/03/2021,-0.017469873,1145
15/03/2021,0.010518504,1146
16/03/2021,0.035045502,1147
17/03/2021,-0.019259777,1148
18/03/2021,-0.016616497,1149
19/03/2021,-0.005375125,1150
22/03/2021,0.00487633,1151
23/03/2021,0.015511862,1152
24/03/2021,-0.017134665,1153
25/03/2021,-0.00890977,1154
26/03/2021,-0.000672495,1155
29/03/2021,0.015104821,1156
30/03/2021,-0.015609489,1157
31/03/2021,0.019083117,1158
01/04/2021,0.010999947,1159
05/04/2021,0.004723905,1160
06/04/2021,0.020746965,1161
07/04/2021,-0.004067153,1162
08/04/2021,0.026651424,1163
09/04/2021,0.00736466,1164
12/04/2021,0.008919705,1165
13/04/2021,0.009902579,1166
14/04/2021,-0.002086614,1167
15/04/2021,0.014964753,1168
16/04/2021,-0.002697439,1169
19/04/2021,0.000450079,1170
20/04/2021,-0.011540765,1171
21/04/2021,-0.003875949,1172
22/04/2021,0.000836664,1173
23/04/2021,0.005691103,1174
26/04/2021,0.010537505,1175
27/04/2021,0.004109544,1176
28/04/2021,-0.007709908,1177
29/04/2021,-0.004745235,1178
30/04/2021,-0.010511832,1179
03/05/2021,0.00581983,1180
04/05/2021,-0.039691126,1181
05/05/2021,0.009973774,1182
06/05/2021,-0.006585676,1183
07/05/2021,0.018277627,1184
10/05/2021,-0.020797909,1185
11/05/2021,-0.032377217,1186
12/05/2021,-0.004244558,1187
13/05/2021,0.016308016,1188
14/05/2021,0.012714577,1189
17/05/2021,-0.005417908,1190
18/05/2021,-0.003120627,1191
19/05/2021,-0.015506691,1192
20/05/2021,0.018067922,1193
21/05/2021,0.00087891,1194
24/05/2021,0.005813275,1195
25/05/2021,0.003012767,1196
26/05/2021,0.000791327,1197
27/05/2021,-0.010656164,1198
28/05/2021,-0.004246291,1199
01/06/2021,-0.004909664,1200
02/06/2021,0.000887133,1201
03/06/2021,-0.007444002,1202
04/06/2021,0.005830448,1203
07/06/2021,0.007898478,1204
08/06/2021,0.010978344,1205
09/06/2021,0.00245242,1206
10/06/2021,-0.004594795,1207
11/06/2021,0.00126964,1208
14/06/2021,0.007662873,1209
15/06/2021,0.018092984,1210
16/06/2021,-0.007205743,1211
17/06/2021,0.009213156,1212
18/06/2021,0.00454039,1213
21/06/2021,-0.007939915,1214
22/06/2021,0.018479995,1215
23/06/2021,0.012157975,1216
24/06/2021,-0.002254284,1217
25/06/2021,-0.000903138,1218
28/06/2021,0.004057715,1219
29/06/2021,0.007471084,1220
30/06/2021,0.011250211,1221
01/07/2021,-0.000809925,1222
02/07/2021,0.014515529,1223
06/07/2021,0.016738148,1224
07/07/2021,0.018321879,1225
08/07/2021,-0.014083,1226
09/07/2021,0.014028323,1227
12/07/2021,0.0094038,1228
13/07/2021,-0.002572751,1229
14/07/2021,0.027807222,1230
15/07/2021,-0.004003126,1231
16/07/2021,-0.008260278,1232
19/07/2021,-0.029283957,1233
20/07/2021,0.009064461,1234
21/07/2021,0.011613886,1235
22/07/2021,0.008125647,1236
23/07/2021,0.007583817,1237
26/07/2021,0.005294969,1238
27/07/2021,-0.014663519,1239
28/07/2021,-0.020897008,1240
29/07/2021,0.014210325,1241
30/07/2021,-0.003256091,1242
02/08/2021,0.007879499,1243
03/08/2021,-0.000482044,1244
04/08/2021,0.007548241,1245
05/08/2021,-0.000752265,1246
06/08/2021,-0.003701169,1247
09/08/2021,-0.000755624,1248
10/08/2021,-0.001512964,1249
11/08/2021,0.00158168,1250
12/08/2021,0.002127879,1251
13/08/2021,0.016524806,1252
16/08/2021,-0.012214307,1253
17/08/2021,0.017729521,1254
18/08/2021,-0.019916659,1255
19/08/2021,-0.011353984,1256
20/08/2021,0.01565536,1257
23/08/2021,0.007533887,1258
