,underlying_symbol,quote_datetime,expiration,strike,option_type,close,bid,ask,active_underlying_price,mid_price,years_to_maturity,Option,Stock
227,MSFT,01/12/2020 13:17,16/07/2021,315,P,0,100.25,100.8,215.73,100.525,0.621492129,100.525,215.7302
228,MSFT,01/12/2020 13:18,16/07/2021,315,P,0,100.3,100.8,215.69,100.55,0.621492129,100.54,215.7082
229,MSFT,01/12/2020 13:19,16/07/2021,315,P,0,100.35,100.8,215.73,100.575,0.621492129,100.55,215.7162
230,MSFT,01/12/2020 13:20,16/07/2021,315,P,0,100.25,100.8,215.79,100.525,0.621492129,100.545,215.7422
231,MSFT,01/12/2020 13:21,16/07/2021,315,P,0,100.3,100.75,215.792,100.525,0.621492129,100.54,215.7464
232,MSFT,01/12/2020 13:22,16/07/2021,315,P,0,100.05,100.7,215.92,100.375,0.621492129,100.51,215.7844
233,MSFT,01/12/2020 13:23,16/07/2021,315,P,0,99.85,100.7,216.105,100.275,0.621492129,100.455,215.8674
234,MSFT,01/12/2020 13:24,16/07/2021,315,P,0,100,100.6,215.94,100.3,0.621492129,100.4,215.9094
235,MSFT,01/12/2020 13:25,16/07/2021,315,P,0,100.05,100.6,215.89,100.325,0.621492129,100.36,215.9294
236,MSFT,01/12/2020 13:26,16/07/2021,315,P,0,100.05,100.6,215.92,100.325,0.621492129,100.32,215.955
237,MSFT,01/12/2020 13:27,16/07/2021,315,P,0,100.1,100.6,215.85,100.35,0.621492129,100.315,215.941
238,MSFT,01/12/2020 13:28,16/07/2021,315,P,0,100.1,100.6,215.925,100.35,0.621492129,100.33,215.905
239,MSFT,01/12/2020 13:29,16/07/2021,315,P,0,100.15,100.6,215.941,100.375,0.621492129,100.345,215.9052
240,MSFT,01/12/2020 13:30,16/07/2021,315,P,0,99.85,100.6,216.1,100.225,0.621492129,100.325,215.9472
241,MSFT,01/12/2020 13:31,16/07/2021,315,P,0,99.9,100.6,216.06,100.25,0.621492129,100.31,215.9752
242,MSFT,01/12/2020 13:32,16/07/2021,315,P,0,99.95,100.6,216.14,100.275,0.621492129,100.295,216.0332
243,MSFT,01/12/2020 13:33,16/07/2021,315,P,0,99.95,100.6,216.11,100.275,0.621492129,100.28,216.0702
244,MSFT,01/12/2020 13:34,16/07/2021,315,P,0,100.05,100.55,216.05,100.3,0.621492129,100.265,216.092
245,MSFT,01/12/2020 13:35,16/07/2021,315,P,0,99.9,100.55,216.1,100.225,0.621492129,100.265,216.092
246,MSFT,01/12/2020 13:36,16/07/2021,315,P,0,99.9,100.55,216.11,100.225,0.621492129,100.26,216.102
247,MSFT,01/12/2020 13:37,16/07/2021,315,P,0,100,100.5,216.07,100.25,0.621492129,100.255,216.088
248,MSFT,01/12/2020 13:38,16/07/2021,315,P,0,100,100.5,216.155,100.25,0.621492129,100.25,216.097
249,MSFT,01/12/2020 13:39,16/07/2021,315,P,0,99.85,100.5,216.13,100.175,0.621492129,100.225,216.113
250,MSFT,01/12/2020 13:40,16/07/2021,315,P,0,99.9,100.5,216.178,100.2,0.621492129,100.22,216.1286
251,MSFT,01/12/2020 13:41,16/07/2021,315,P,0,99.85,100.45,216.24,100.15,0.621492129,100.205,216.1546
252,MSFT,01/12/2020 13:42,16/07/2021,315,P,0,99.85,100.45,216.157,100.15,0.621492129,100.185,216.172
253,MSFT,01/12/2020 13:43,16/07/2021,315,P,0,100.05,100.4,216.09,100.225,0.621492129,100.18,216.159
254,MSFT,01/12/2020 13:44,16/07/2021,315,P,0,100.05,100.65,216.12,100.35,0.621492129,100.215,216.157
255,MSFT,01/12/2020 13:45,16/07/2021,315,P,0,99.9,100.5,216.27,100.2,0.621492129,100.215,216.1754
256,MSFT,01/12/2020 13:46,16/07/2021,315,P,0,99.8,100.4,216.25,100.1,0.621492129,100.205,216.1774
257,MSFT,01/12/2020 13:47,16/07/2021,315,P,0,99.85,100.4,216.205,100.125,0.621492129,100.2,216.187
258,MSFT,01/12/2020 13:48,16/07/2021,315,P,0,99.65,100.35,216.397,100,0.621492129,100.155,216.2484
259,MSFT,01/12/2020 13:49,16/07/2021,315,P,0,99.55,100.25,216.44,99.9,0.621492129,100.065,216.3124
260,MSFT,01/12/2020 13:50,16/07/2021,315,P,0,99.6,100.2,216.54,99.9,0.621492129,100.005,216.3664
261,MSFT,01/12/2020 13:51,16/07/2021,315,P,0,99.6,100.2,216.53,99.9,0.621492129,99.965,216.4224
262,MSFT,01/12/2020 13:52,16/07/2021,315,P,0,99.35,100.1,216.63,99.725,0.621492129,99.885,216.5074
263,MSFT,01/12/2020 13:53,16/07/2021,315,P,0,99.35,100.1,216.57,99.725,0.621492129,99.83,216.542
264,MSFT,01/12/2020 13:54,16/07/2021,315,P,0,98.6,100.05,216.75,99.325,0.621492129,99.715,216.604
265,MSFT,01/12/2020 13:55,16/07/2021,315,P,0,98.7,99.95,216.88,99.325,0.621492129,99.6,216.672
266,MSFT,01/12/2020 13:56,16/07/2021,315,P,0,98.75,99.85,216.925,99.3,0.621492129,99.48,216.751
267,MSFT,01/12/2020 13:57,16/07/2021,315,P,0,98.8,99.8,216.9,99.3,0.621492129,99.395,216.805
268,MSFT,01/12/2020 13:58,16/07/2021,315,P,0,98.9,99.8,216.73,99.35,0.621492129,99.32,216.837
269,MSFT,01/12/2020 13:59,16/07/2021,315,P,0,99,99.85,216.72,99.425,0.621492129,99.34,216.831
270,MSFT,01/12/2020 14:00,16/07/2021,315,P,0,99.3,99.85,216.685,99.575,0.621492129,99.39,216.792
271,MSFT,01/12/2020 14:01,16/07/2021,315,P,0,99.3,99.85,216.76,99.575,0.621492129,99.445,216.759
272,MSFT,01/12/2020 14:02,16/07/2021,315,P,0,99.2,99.85,216.831,99.525,0.621492129,99.49,216.7452
273,MSFT,01/12/2020 14:03,16/07/2021,315,P,0,99.25,99.8,216.84,99.525,0.621492129,99.525,216.7672
274,MSFT,01/12/2020 14:04,16/07/2021,315,P,0,99.35,99.8,216.66,99.575,0.621492129,99.555,216.7552
275,MSFT,01/12/2020 14:05,16/07/2021,315,P,0,99.35,99.8,216.765,99.575,0.621492129,99.555,216.7712
276,MSFT,01/12/2020 14:06,16/07/2021,315,P,0,99.2,99.8,216.807,99.5,0.621492129,99.54,216.7806
277,MSFT,01/12/2020 14:07,16/07/2021,315,P,0,99.2,99.8,216.795,99.5,0.621492129,99.535,216.7734
278,MSFT,01/12/2020 14:08,16/07/2021,315,P,0,99.35,100.1,216.68,99.725,0.621492129,99.575,216.7414
279,MSFT,01/12/2020 14:09,16/07/2021,315,P,0,99.35,100.05,216.755,99.7,0.621492129,99.6,216.7604
280,MSFT,01/12/2020 14:10,16/07/2021,315,P,0,99.4,99.95,216.77,99.675,0.621492129,99.62,216.7614
281,MSFT,01/12/2020 14:11,16/07/2021,315,P,0,99.2,99.85,216.985,99.525,0.621492129,99.625,216.797
282,MSFT,01/12/2020 14:12,16/07/2021,315,P,0,99,99.75,217.086,99.375,0.621492129,99.6,216.8552
283,MSFT,01/12/2020 14:13,16/07/2021,315,P,0,98.8,99.6,217.241,99.2,0.621492129,99.495,216.9674
284,MSFT,01/12/2020 14:14,16/07/2021,315,P,0,98.9,99.5,217.17,99.2,0.621492129,99.395,217.0504
285,MSFT,01/12/2020 14:15,16/07/2021,315,P,0,98.85,99.5,217.19,99.175,0.621492129,99.295,217.1344
286,MSFT,01/12/2020 14:16,16/07/2021,315,P,0,98.9,99.5,217.09,99.2,0.621492129,99.23,217.1554
287,MSFT,01/12/2020 14:17,16/07/2021,315,P,0,98.95,99.5,217.04,99.225,0.621492129,99.2,217.1462
288,MSFT,01/12/2020 14:18,16/07/2021,315,P,0,99.1,99.8,216.91,99.45,0.621492129,99.25,217.08
289,MSFT,01/12/2020 14:19,16/07/2021,315,P,0,99.15,99.75,217.02,99.45,0.621492129,99.3,217.05
290,MSFT,01/12/2020 14:20,16/07/2021,315,P,0,99.05,99.75,216.98,99.4,0.621492129,99.345,217.008
291,MSFT,01/12/2020 14:21,16/07/2021,315,P,0,99.1,99.75,216.98,99.425,0.621492129,99.39,216.986
292,MSFT,01/12/2020 14:22,16/07/2021,315,P,0,99.1,99.75,216.9,99.425,0.621492129,99.43,216.958
293,MSFT,01/12/2020 14:23,16/07/2021,315,P,0,99.2,99.65,217.014,99.425,0.621492129,99.425,216.9788
294,MSFT,01/12/2020 14:24,16/07/2021,315,P,0,99.2,99.65,216.94,99.425,0.621492129,99.42,216.9628
295,MSFT,01/12/2020 14:25,16/07/2021,315,P,0,99.2,99.65,216.84,99.425,0.621492129,99.425,216.9348
296,MSFT,01/12/2020 14:26,16/07/2021,315,P,0,99.2,99.75,216.9,99.475,0.621492129,99.435,216.9188
297,MSFT,01/12/2020 14:27,16/07/2021,315,P,0,99.25,99.75,216.945,99.5,0.621492129,99.45,216.9278
298,MSFT,01/12/2020 14:28,16/07/2021,315,P,0,99.25,99.7,216.895,99.475,0.621492129,99.46,216.904
299,MSFT,01/12/2020 14:29,16/07/2021,315,P,0,99.15,99.7,216.9,99.425,0.621492129,99.46,216.896
300,MSFT,01/12/2020 14:30,16/07/2021,315,P,0,99.1,99.7,216.88,99.4,0.621492129,99.455,216.904
301,MSFT,01/12/2020 14:31,16/07/2021,315,P,0,99.2,99.7,216.78,99.45,0.621492129,99.45,216.88
302,MSFT,01/12/2020 14:32,16/07/2021,315,P,0,99.1,100,216.828,99.55,0.621492129,99.46,216.8566
303,MSFT,01/12/2020 14:33,16/07/2021,315,P,0,99.25,99.9,216.84,99.575,0.621492129,99.48,216.8456
304,MSFT,01/12/2020 14:34,16/07/2021,315,P,0,99.15,99.8,216.84,99.475,0.621492129,99.49,216.8336
305,MSFT,01/12/2020 14:35,16/07/2021,315,P,0,99.2,99.8,216.81,99.5,0.621492129,99.51,216.8196
306,MSFT,01/12/2020 14:36,16/07/2021,315,P,0,99.25,99.8,216.89,99.525,0.621492129,99.525,216.8416
307,MSFT,01/12/2020 14:37,16/07/2021,315,P,0,99.1,99.8,216.98,99.45,0.621492129,99.505,216.872
308,MSFT,01/12/2020 14:38,16/07/2021,315,P,0,99.05,99.8,216.94,99.425,0.621492129,99.475,216.892
309,MSFT,01/12/2020 14:39,16/07/2021,315,P,0,99.15,99.8,216.847,99.475,0.621492129,99.475,216.8934
310,MSFT,01/12/2020 14:40,16/07/2021,315,P,0,99.3,99.8,216.885,99.55,0.621492129,99.485,216.9084
311,MSFT,01/12/2020 14:41,16/07/2021,315,P,0,99.3,99.8,216.84,99.55,0.621492129,99.49,216.8984
312,MSFT,01/12/2020 14:42,16/07/2021,315,P,0,99.3,99.8,216.875,99.55,0.621492129,99.51,216.8774
313,MSFT,01/12/2020 14:43,16/07/2021,315,P,0,99.15,99.8,216.87,99.475,0.621492129,99.52,216.8634
314,MSFT,01/12/2020 14:44,16/07/2021,315,P,0,99.15,99.8,216.9,99.475,0.621492129,99.52,216.874
315,MSFT,01/12/2020 14:45,16/07/2021,315,P,0,99.15,99.8,216.845,99.475,0.621492129,99.505,216.866
316,MSFT,01/12/2020 14:46,16/07/2021,315,P,0,99.2,99.8,216.84,99.5,0.621492129,99.495,216.866
317,MSFT,01/12/2020 14:47,16/07/2021,315,P,0,99.25,99.8,216.75,99.525,0.621492129,99.49,216.841
318,MSFT,01/12/2020 14:48,16/07/2021,315,P,0,99.4,99.8,216.81,99.6,0.621492129,99.515,216.829
319,MSFT,01/12/2020 14:49,16/07/2021,315,P,0,99.35,99.8,216.8,99.575,0.621492129,99.535,216.809
320,MSFT,01/12/2020 14:50,16/07/2021,315,P,0,99.35,99.8,216.76,99.575,0.621492129,99.555,216.792
321,MSFT,01/12/2020 14:51,16/07/2021,315,P,0,99.4,100.05,216.625,99.725,0.621492129,99.6,216.749
322,MSFT,01/12/2020 14:52,16/07/2021,315,P,0,99.45,100,216.645,99.725,0.621492129,99.64,216.728
323,MSFT,01/12/2020 14:53,16/07/2021,315,P,0,99.45,100,216.56,99.725,0.621492129,99.665,216.678
324,MSFT,01/12/2020 14:54,16/07/2021,315,P,0,99.45,100,216.6,99.725,0.621492129,99.695,216.638
325,MSFT,01/12/2020 14:55,16/07/2021,315,P,0,99.5,100,216.62,99.75,0.621492129,99.73,216.61
326,MSFT,01/12/2020 14:56,16/07/2021,315,P,0,99.55,100,216.52,99.775,0.621492129,99.74,216.589
327,MSFT,01/12/2020 14:57,16/07/2021,315,P,0,99.45,100.1,216.68,99.775,0.621492129,99.75,216.596
328,MSFT,01/12/2020 14:58,16/07/2021,315,P,0,99.5,100.05,216.6,99.775,0.621492129,99.76,216.604
329,MSFT,01/12/2020 14:59,16/07/2021,315,P,0,99.4,100.05,216.743,99.725,0.621492129,99.76,216.6326
330,MSFT,01/12/2020 15:00,16/07/2021,315,P,0,99.4,100,216.82,99.7,0.621492129,99.75,216.6726
331,MSFT,01/12/2020 15:01,16/07/2021,315,P,0,99.3,99.95,216.66,99.625,0.621492129,99.72,216.7006
332,MSFT,01/12/2020 15:02,16/07/2021,315,P,0,99.35,99.95,216.635,99.65,0.621492129,99.695,216.6916
333,MSFT,01/12/2020 15:03,16/07/2021,315,P,0,99.4,99.95,216.629,99.675,0.621492129,99.675,216.6974
334,MSFT,01/12/2020 15:04,16/07/2021,315,P,0,99.55,99.95,216.644,99.75,0.621492129,99.68,216.6776
335,MSFT,01/12/2020 15:05,16/07/2021,315,P,0,99.4,99.95,216.6,99.675,0.621492129,99.675,216.6336
336,MSFT,01/12/2020 15:06,16/07/2021,315,P,0,99.55,99.95,216.535,99.75,0.621492129,99.7,216.6086
337,MSFT,01/12/2020 15:07,16/07/2021,315,P,0,99.6,100.15,216.42,99.875,0.621492129,99.745,216.5656
338,MSFT,01/12/2020 15:08,16/07/2021,315,P,0,99.8,100.4,216.265,100.1,0.621492129,99.83,216.4928
339,MSFT,01/12/2020 15:09,16/07/2021,315,P,0,99.85,100.6,216.09,100.225,0.621492129,99.925,216.382
340,MSFT,01/12/2020 15:10,16/07/2021,315,P,0,100.05,100.6,215.985,100.325,0.621492129,100.055,216.259
341,MSFT,01/12/2020 15:11,16/07/2021,315,P,0,100,100.6,216.154,100.3,0.621492129,100.165,216.1828
342,MSFT,01/12/2020 15:12,16/07/2021,315,P,0,99.6,100.4,216.38,100,0.621492129,100.19,216.1748
343,MSFT,01/12/2020 15:13,16/07/2021,315,P,0,99.7,100.3,216.446,100,0.621492129,100.17,216.211
344,MSFT,01/12/2020 15:14,16/07/2021,315,P,0,99.7,100.3,216.401,100,0.621492129,100.125,216.2732
345,MSFT,01/12/2020 15:15,16/07/2021,315,P,0,99.75,100.3,216.29,100.025,0.621492129,100.065,216.3342
346,MSFT,01/12/2020 15:16,16/07/2021,315,P,0,99.8,100.3,216.16,100.05,0.621492129,100.015,216.3354
347,MSFT,01/12/2020 15:17,16/07/2021,315,P,0,99.95,100.45,216.165,100.2,0.621492129,100.055,216.2924
348,MSFT,01/12/2020 15:18,16/07/2021,315,P,0,99.85,100.4,216.24,100.125,0.621492129,100.08,216.2512
349,MSFT,01/12/2020 15:19,16/07/2021,315,P,0,99.9,100.7,216.1,100.3,0.621492129,100.14,216.191
350,MSFT,01/12/2020 15:20,16/07/2021,315,P,0,100.15,100.95,215.79,100.55,0.621492129,100.245,216.091
351,MSFT,01/12/2020 15:21,16/07/2021,315,P,0,100,100.8,216.01,100.4,0.621492129,100.315,216.061
352,MSFT,01/12/2020 15:22,16/07/2021,315,P,0,99.9,100.7,216.06,100.3,0.621492129,100.335,216.04
353,MSFT,01/12/2020 15:23,16/07/2021,315,P,0,100,100.7,215.95,100.35,0.621492129,100.38,215.982
354,MSFT,01/12/2020 15:24,16/07/2021,315,P,0,100,100.7,216.11,100.35,0.621492129,100.39,215.984
355,MSFT,01/12/2020 15:25,16/07/2021,315,P,0,99.85,100.65,216.174,100.25,0.621492129,100.33,216.0608
356,MSFT,01/12/2020 15:26,16/07/2021,315,P,0,99.85,100.5,216.289,100.175,0.621492129,100.285,216.1166
357,MSFT,01/12/2020 15:27,16/07/2021,315,P,0,99.9,100.45,216.05,100.175,0.621492129,100.26,216.1146
358,MSFT,01/12/2020 15:28,16/07/2021,315,P,0,99.95,100.45,216.105,100.2,0.621492129,100.23,216.1456
359,MSFT,01/12/2020 15:29,16/07/2021,315,P,0,99.95,100.45,216.187,100.2,0.621492129,100.2,216.161
360,MSFT,01/12/2020 15:30,16/07/2021,315,P,0,99.9,100.45,216.17,100.175,0.621492129,100.185,216.1602
361,MSFT,01/12/2020 15:31,16/07/2021,315,P,0,100,100.45,216.12,100.225,0.621492129,100.195,216.1264
362,MSFT,01/12/2020 15:32,16/07/2021,315,P,0,100,100.65,216.065,100.325,0.621492129,100.225,216.1294
363,MSFT,01/12/2020 15:33,16/07/2021,315,P,0,99.9,100.55,216.12,100.225,0.621492129,100.23,216.1324
364,MSFT,01/12/2020 15:34,16/07/2021,315,P,0,99.95,100.55,216.05,100.25,0.621492129,100.24,216.105
365,MSFT,01/12/2020 15:35,16/07/2021,315,P,0,99.95,100.55,216.1,100.25,0.621492129,100.255,216.091
366,MSFT,01/12/2020 15:36,16/07/2021,315,P,0,99.95,100.55,216.23,100.25,0.621492129,100.26,216.113
367,MSFT,01/12/2020 15:37,16/07/2021,315,P,0,99.8,100.5,216.15,100.15,0.621492129,100.225,216.13
368,MSFT,01/12/2020 15:38,16/07/2021,315,P,0,99.8,100.5,216.24,100.15,0.621492129,100.21,216.154
369,MSFT,01/12/2020 15:39,16/07/2021,315,P,0,99.8,100.5,216.358,100.15,0.621492129,100.19,216.2156
370,MSFT,01/12/2020 15:40,16/07/2021,315,P,0,99.8,100.3,216.309,100.05,0.621492129,100.15,216.2574
371,MSFT,01/12/2020 15:41,16/07/2021,315,P,0,99.85,100.55,216.12,100.2,0.621492129,100.14,216.2354
372,MSFT,01/12/2020 15:42,16/07/2021,315,P,0,100,100.5,216.02,100.25,0.621492129,100.16,216.2094
373,MSFT,01/12/2020 15:43,16/07/2021,315,P,0,100,100.5,215.94,100.25,0.621492129,100.18,216.1494
374,MSFT,01/12/2020 15:44,16/07/2021,315,P,0,100.15,100.7,215.94,100.425,0.621492129,100.235,216.0658
375,MSFT,01/12/2020 15:45,16/07/2021,315,P,0,100.1,100.65,215.95,100.375,0.621492129,100.3,215.994
376,MSFT,01/12/2020 15:46,16/07/2021,315,P,0,100.1,100.65,215.93,100.375,0.621492129,100.335,215.956
377,MSFT,01/12/2020 15:47,16/07/2021,315,P,0,100.15,100.65,215.79,100.4,0.621492129,100.365,215.91
378,MSFT,01/12/2020 15:48,16/07/2021,315,P,0,100.2,100.85,215.875,100.525,0.621492129,100.42,215.897
379,MSFT,01/12/2020 15:49,16/07/2021,315,P,0,100.1,100.8,215.89,100.45,0.621492129,100.425,215.887
380,MSFT,01/12/2020 15:50,16/07/2021,315,P,0,98.4,102.4,215.867,100.4,0.621492129,100.43,215.8704
381,MSFT,01/12/2020 15:51,16/07/2021,315,P,0,98.8,101.95,215.85,100.375,0.621492129,100.43,215.8544
382,MSFT,01/12/2020 15:52,16/07/2021,315,P,0,100.2,101.05,215.75,100.625,0.621492129,100.475,215.8464
383,MSFT,01/12/2020 15:53,16/07/2021,315,P,0,100.05,100.8,216.06,100.425,0.621492129,100.455,215.8834
384,MSFT,01/12/2020 15:54,16/07/2021,315,P,0,100,100.75,215.98,100.375,0.621492129,100.44,215.9014
385,MSFT,01/12/2020 15:55,16/07/2021,315,P,0,99.1,100.85,216.35,99.975,0.621492129,100.355,215.998
386,MSFT,01/12/2020 15:56,16/07/2021,315,P,0,99.6,100.55,216.33,100.075,0.621492129,100.295,216.094
387,MSFT,01/12/2020 15:57,16/07/2021,315,P,0,99.65,100.5,216.265,100.075,0.621492129,100.185,216.197
388,MSFT,01/12/2020 15:58,16/07/2021,315,P,0,99.9,100.5,216.07,100.2,0.621492129,100.14,216.199
389,MSFT,01/12/2020 15:59,16/07/2021,315,P,0,99.95,100.6,216.12,100.275,0.621492129,100.12,216.227
390,MSFT,01/12/2020 16:00,16/07/2021,315,P,0,99.6,101.8,216.21,100.7,0.621492129,100.265,216.199
